movie_id,overview,popularity,release_date,title,vote_average,vote_count,genres,keywords,month,year,director,producer,actors,characters,tags
369843,"jaipur-based durga has been blind as far as she can remember, and helps her dad make clay statues of hindu gods and goddesses. when her dad passes away, she and her mom continue making clay statues to make a living. then one day durga is involved in an accident and is rescued by a young man named babu. both of them fall in love with each and want to get married. but before that could happen, dubai returned rana, another man who wants to marry durga, kills her mom and then babu himself. a devastated durga undergoes eye surgery through swiss-based dr. r.k. prasad and regains her sight. dr. prasad takes her with him to live in switzerland and this is where multi-millionaire raj enters her life and wants to marry her.",4.039,2006-02-24 00:00:00,humko tumse pyaar hai,6.8,9.0,romance thriller,[],february,2006.0,buntysoorma,,arjunrampal ameeshapatel bobbydeol achintkaur anangdesai,rohit'babu' raj   ,jaipur based durga has been blind as far as she can remember and helps her dad make clay statues of hindu gods and goddesses when her dad passes away she and her mom continue making clay statues to make a living then one day durga is involved in an accident and is rescued by a young man named babu both of them fall in love with each and want to get married but before that could happen dubai returned rana another man who wants to marry durga kills her mom and then babu himself a devastated durga undergoes eye surgery through swiss based dr r k prasad and regains her sight dr prasad takes her with him to live in switzerland and this is where multi millionaire raj enters her life and wants to marry her romance thriller  arjunrampal ameeshapatel bobbydeol achintkaur anangdesai rohit babu raj  buntysoorma 
24864,"what's your raashee? yogesh patel, a young man in a hurry. yogesh must find his dream girl within 10 days to save his family from utter ruin. finding the dream girl is tough enough. finding her in a hurry is even tougher.",3.678,2009-09-25 00:00:00,what's your raashee?,5.2,22.0,comedy,[],september,2009.0,ashutoshgowariker,,harmanbaweja priyankachoprajonas dilipjoshi darshanjariwala terencelewis,yogeshpatel anjali/vishakha/kajal/hansa/mallika/pooja/rajni/nandini/bhavna/jhankhana/sanjna/chandrika jeetendra'jitubhai'b.patel devendra'devu'patel himself,what s your raashee  yogesh patel  a young man in a hurry  yogesh must find his dream girl within 10 days to save his family from utter ruin  finding the dream girl is tough enough  finding her in a hurry is even tougher  comedy    harmanbaweja priyankachoprajonas dilipjoshi darshanjariwala terencelewis yogeshpatel anjali vishakha kajal hansa mallika pooja rajni nandini bhavna jhankhana sanjna chandrika jeetendra jitubhai b patel devendra devu patel himself ashutoshgowariker 
166233,"inpired from the movie ""liar liar"", this movie is about a lawyer (govinda) who lies his way through marriage and career. his wife (sushmita sen) falls in love with him because of his honesty and when she finds out of his dishonesty she threatens to divorce him. their son, to avoid the divorce, wishes on a shooting star that his father should lose the ability to lie. what happens after that is an enjoyable journey.",2.307,2001-09-21 00:00:00,kyo kii... main jhuth nahin bolta,5.5,18.0,comedy,[],september,2001.0,daviddhawan,,govinda sushmitasen rambha satishkaushik sharads.kapoor,rajmalhotra sonam tara mohan adarsh,inpired from the movie  liar liar   this movie is about a lawyer  govinda  who lies his way through marriage and career  his wife  sushmita sen  falls in love with him because of his honesty and when she finds out of his dishonesty she threatens to divorce him  their son  to avoid the divorce  wishes on a shooting star that his father should lose the ability to lie  what happens after that is an enjoyable journey  comedy    govinda sushmitasen rambha satishkaushik sharads kapoor rajmalhotra sonam tara mohan adarsh daviddhawan 
598859,"the human drama is based on an interesting premise of a seasoned character actor who decides to come out of retirement and begin a quest for a record of some sorts, that elusive 500th role, the one for which he shall be remembered forever.",3.142,2020-03-06 00:00:00,kaamyaab,6.5,12.0,comedy drama,[],march,2020.0,hardikmehta,gaurikhan,sanjaymishra deepakdobriyal ishatalwar sarikasingh manojbakshi,sudheer gulati isha bhavna 80'svillain,the human drama is based on an interesting premise of a seasoned character actor who decides to come out of retirement and begin a quest for a record of some sorts  that elusive 500th role  the one for which he shall be remembered forever  comedy drama    sanjaymishra deepakdobriyal ishatalwar sarikasingh manojbakshi sudheer gulati isha bhavna 80 svillain hardikmehta gaurikhan
165404,"a wealthy industrialist and business man named raj singhania lives in bombay, india. he reaches up with a music band in which karan malhotra is the leader and priya is his right-hand and sweetheart. karan finds that it is not easy to achieve one's merit. a contract made between the two for his band to sing on a crusade for raj. he agrees to do so and later on conspire with his girlfriend priya to take over raj vast estate by setting up his girlfriend to marry raj fakely. on a chance encounter one day raj and priya both meet, where by raj fall head over heals in love with priya.",2.807,2002-07-26 00:00:00,humraaz,6.4,18.0,action romance thriller,[],july,2002.0,mustanalibhaiburmawalla,,bobbydeol akshayekhanna ameeshapatel,rajsinghania karanmalhotra priya,a wealthy industrialist and business man named raj singhania lives in bombay  india  he reaches up with a music band in which karan malhotra is the leader and priya is his right hand and sweetheart  karan finds that it is not easy to achieve one s merit  a contract made between the two for his band to sing on a crusade for raj  he agrees to do so and later on conspire with his girlfriend priya to take over raj vast estate by setting up his girlfriend to marry raj fakely  on a chance encounter one day raj and priya both meet  where by raj fall head over heals in love with priya  action romance thriller    bobbydeol akshayekhanna ameeshapatel rajsinghania karanmalhotra priya mustanalibhaiburmawalla 
302422,"an officer in the indian army is called to duty on the same day his wife is to give birth to their son.  when he gets back, he learns that his sister has been raped and murdered and the police ignore the case.",3.326,1987-04-03 00:00:00,aag hi aag,7.0,2.0,,[],april,1987.0,shibumitra,pahlajnihalani,dharmendra shatrughansinha moushumichatterjee chunkypandey neelamkothari,bahadursingh/shersingh acpsurajsingh mrsgangasingh vijaysingh aartichaudhari,an officer in the indian army is called to duty on the same day his wife is to give birth to their son  when he gets back he learns that his sister has been raped and murdered and the police ignore the case   dharmendra shatrughansinha moushumichatterjee chunkypandey neelamkothari bahadursingh shersingh acpsurajsingh mrsgangasingh vijaysingh aartichaudhari shibumitra pahlajnihalani
318898,"conjoined at birth, anjana and sanjana were twin sisters who lived by one promise made to each other - 'we will always be together. we will never separate'. mysterious circumstances lead to the death of one while the other survived. years later, the ghost of the dead comes back to haunt the surviving sister. why was the promise broken?",2.239,2015-01-16 00:00:00,alone,5.2,24.0,horror,"['supernatural','ghost','haunt']",january,2015.0,bhushanpatel,abhishekpathak,bipashabasu sulabhaarya karansinghgrover zakirhussain neenagupta,anjana/sanjana mangala kabir namit sanjana'smother,conjoined at birth  anjana and sanjana were twin sisters who lived by one promise made to each other    we will always be together  we will never separate   mysterious circumstances lead to the death of one while the other survived  years later  the ghost of the dead comes back to haunt the surviving sister  why was the promise broken  horror   supernatural   ghost   haunt   bipashabasu sulabhaarya karansinghgrover zakirhussain neenagupta anjana sanjana mangala kabir namit sanjana smother bhushanpatel abhishekpathak
103236,"a tough and honest police officer clashes with a crime boss who, unbeknownst to him, happens to be his parents' murderer.",2.953,1973-05-11 00:00:00,zanjeer,6.7,23.0,action,[],may,1973.0,prakashmehra,,amitabhbachchan jayabachchan pran omprakash ajitkhan,insp.vijaykhanna mala sherkhan desilva sethdharamdayalteja,a tough and honest police officer clashes with a crime boss who  unbeknownst to him  happens to be his parents  murderer  action    amitabhbachchan jayabachchan pran omprakash ajitkhan insp vijaykhanna mala sherkhan desilva sethdharamdayalteja prakashmehra 
305899,"singhania big hearten don who does not like to trade in drugs and other illegal business which does not go well with his rivals dhaneshwar and tejeshwar.singhania's older son raj is taking care of his business,while is younger son prem is a casanova.dhaneshwar is killed by singhania when he attacks on raj.kantiilal and samsher trusted aide of singhania's betray him and he gets killed by them and tejeshwar.",2.051,1996-11-08 00:00:00,sapoot,5.9,7.0,action crime,[],november,1996.0,jagdisha.sharma,,akshaykumar sunielshetty karismakapoor sonalibendre kirankumar,    ,singhania big hearten don who does not like to trade in drugs and other illegal business which does not go well with his rivals dhaneshwar and tejeshwar singhania s older son raj is taking care of his business while is younger son prem is a casanova dhaneshwar is killed by singhania when he attacks on raj kantiilal and samsher trusted aide of singhania s betray him and he gets killed by them and tejeshwar action crime  akshaykumar sunielshetty karismakapoor sonalibendre kirankumar   jagdisha sharma 
640421,"prahastha, a lonely astronaut, works in a spaceship. every morning, his spaceship comes close to earth and cargos are delivered at the arrival bay. these cargos are people who have just died on earth and we learn that prahastha works for post death transition services — a large, pioneering, bureaucratic company that stores, transitions, and recycles dead people for rebirth. today, after many years, a young, popular astronaut — yuvishka, trained in cutting edge technology, will join the spaceship as his assistant.",4.781,2019-10-18 00:00:00,cargo,5.0,15.0,sciencefiction drama fantasy,"['afterlife','loneliness','astronaut','death','rebirth']",october,2019.0,anuragkashyap,sameerkamble,vikrantmassey shwetatripathi nandumadhav biswapatisarkar surenderthakur,prahastha yuvishkashekhar nitigya ramchandranegi chaitanya,prahastha  a lonely astronaut  works in a spaceship  every morning  his spaceship comes close to earth and cargos are delivered at the arrival bay  these cargos are people who have just died on earth and we learn that prahastha works for post death transition services   a large  pioneering  bureaucratic company that stores  transitions  and recycles dead people for rebirth  today  after many years  a young  popular astronaut   yuvishka  trained in cutting edge technology  will join the spaceship as his assistant  sciencefiction drama fantasy   afterlife   loneliness   astronaut   death   rebirth   vikrantmassey shwetatripathi nandumadhav biswapatisarkar surenderthakur prahastha yuvishkashekhar nitigya ramchandranegi chaitanya anuragkashyap sameerkamble
